latitude,longitude,FID,id,st_area(shape),st_perimeter(shape),
0,0,515,967,4.4141640654528157e-7,0.003074421439728452,
0,0,516,970,0.0000013230457870121774,0.005857267648816187,
0,0,517,975,5.537169071213719e-7,0.0035027871765296124,
0,0,518,979,0.0000025222334217591793,0.006831068205528353,
0,0,519,984,5.341296403737665e-8,0.0010575728629729148,
0,0,520,986,4.148133033804805e-7,0.003037835840654526,
0,0,521,991,5.470258434300816e-7,0.0030680263604599867,
0,0,522,992,0.0000014688755644163208,0.0049771722263244125,
0,0,523,997,2.0963246816884494e-7,0.0020983616969591423,
0,0,524,999,6.31513753181676e-7,0.0033974385407688403,
0,0,525,1000,2.173899038045846e-7,0.002553627858689583,
0,0,526,1003,2.4956500153902043e-7,0.0025456670474988848,
0,0,527,1005,0.000002991813861743173,0.009014098256684913,
0,0,528,1006,5.884689169547569e-7,0.003908335260335305,
0,0,530,1015,1.7094793597031137e-7,0.001963169537946297,
0,0,531,1016,9.308789852352339e-7,0.004002419214389168,
0,0,532,1017,4.23500633791635e-7,0.002933557700741625,
0,0,533,1019,0.000015044045103264799,0.0358007736120735,
0,0,534,1020,1.8309971051115699e-7,0.001985280604698072,
0,0,535,1024,2.975911119755404e-7,0.002701787258522253,
0,0,536,1027,5.768186026910145e-7,0.0034412451968334314,
0,0,537,1030,0.000001223417148072903,0.005515912007145054,
0,0,538,1031,5.444612452657605e-7,0.003045943542448639,
0,0,539,1032,9.002364316334297e-7,0.004037649284560522,
0,0,540,1036,2.0960896592820222e-7,0.0020982094434163026,
0,0,541,1037,1.0531245427911881e-7,0.0016369561793410931,
0,0,542,1038,5.3411665413825084e-8,0.001057557952837918,
0,0,543,1039,2.0962164877330123e-7,0.0020982860526761443,
0,0,544,1040,1.0652226242285166e-7,0.0015415865452182995,
0,0,545,1041,2.762935212550181e-7,0.0024441177184282245,
0,0,547,1046,0.0000024016027313504644,0.008676315364816091,
0,0,548,1047,1.0531392439858722e-7,0.0016369718983760397,
0,0,549,1048,5.341886923939766e-8,0.0010576411791683824,
0,0,550,1052,0.0000046697384809192715,0.011193883038549741,
0,0,551,1053,5.341987619186235e-8,0.001057653345515355,
0,0,552,1055,2.0961255318261756e-7,0.0020982295707632254,
0,0,553,1056,4.528918454359123e-7,0.002869082474296617,
0,0,554,1057,3.025248695373481e-7,0.002867169502465457,
0,0,555,1058,1.0531733673443126e-7,0.0016370132620232912,
0,0,556,1062,6.202907418042723e-7,0.0034813799295682927,
0,0,557,1063,0.00000945400668035698,0.023164948735324837,
0,0,558,1064,0.0000010144426168929696,0.0046763293180291515,
0,0,559,1065,0.000006303601698732374,0.014680243323920553,
0,0,560,1068,4.979970135533677e-7,0.003250865796302844,
0,0,561,1069,0.000005992067225315382,0.010489607386147022,
0,0,562,1070,1.848397805911226e-7,0.0019880353235325913,
0,0,563,1073,0.0000036332092528127102,0.008270327574369688,
0,0,564,1077,0.000001169526276000188,0.004549435637156425,
0,0,565,1078,5.341294025014982e-8,0.0010575721610276926,
0,0,566,1079,0.0000012703315710375125,0.004633391652226329,
0,0,567,1080,4.6726474360195176e-7,0.003008480743898638,
0,0,568,1081,1.848381645507629e-7,0.0019933391163044745,
0,0,569,1084,1.8309247000427372e-7,0.0019853517811839827,
0,0,570,1085,5.341586526691787e-8,0.0010576048420675081,
0,0,571,1086,6.709585017180939e-7,0.003310086304583824,
0,0,572,1087,0.0000014741465998789006,0.00546760325513187,
0,0,573,1089,1.053121400598113e-7,0.0016369471531066655,
0,0,574,1092,0.000002623190671501678,0.006398595465123638,
0,0,575,1093,5.341371794447416e-8,0.0010575801725912553,
0,0,576,1094,1.8074929409276912e-7,0.0019917325165761403,
0,0,577,1095,5.243852820795055e-7,0.0030177433475574037,
0,0,546,1042,0.00037180108576492457,0.4585584093456924,
0,0,626,1173,2.9879967353982837e-7,0.0026284177812652284,
0,0,578,1096,0.0000011552032595660889,0.005238182390177289,
0,0,579,1098,0.000002554240301548664,0.007343838462889762,
0,0,580,1099,1.0531921493330376e-7,0.0016370375904518053,
0,0,581,1100,7.801466674110315e-8,0.0011199104869693561,
0,0,582,1105,1.0531852135215644e-7,0.0015431072201821704,
0,0,583,1106,1.6104042850551322e-7,0.0020391797531302816,
0,0,584,1107,0.000005047662369504908,0.01138101154642358,
0,0,585,1108,2.09628636397271e-7,0.0020983255458851,
0,0,586,1109,1.0531556573483217e-7,0.0016369892140893762,
0,0,587,1110,5.3417423923500945e-8,0.0010576233366799762,
0,0,588,1111,0.000006284706173502916,0.018844652799969372,
0,0,589,1112,2.0963911989237382e-7,0.002098392805347571,
0,0,590,1113,1.8310798949935294e-7,0.0019853305948245425,
0,0,591,1114,5.342054381919333e-8,0.001057681482900717,
0,0,592,1118,0.000006048474895011819,0.013879113312889142,
0,0,593,1119,5.341419623047127e-8,0.0010575854806626267,
0,0,594,1120,6.704676524717005e-7,0.0035867768038088214,
0,0,595,1121,5.3420852996989025e-8,0.0010576850112831446,
0,0,596,1123,4.234956507320049e-7,0.002933451966899739,
0,0,597,1124,0.000004787597811019845,0.010236736309097164,
0,0,598,1126,0.0000034421672748953802,0.007535692914230665,
0,0,599,1127,6.780299099000624e-7,0.003592392432117359,
0,0,600,1128,1.065281702808496e-7,0.001541621090570735,
0,0,601,1129,1.7096854572178358e-7,0.0019631205785398008,
0,0,602,1135,1.0531510284574902e-7,0.001636985853111692,
0,0,603,1137,4.354554373941485e-7,0.0030317007501396774,
0,0,604,1138,4.1481369378687656e-7,0.003038122563555014,
0,0,605,1139,0.000004197404337920497,0.008770291284520662,
0,0,606,1141,2.0963908720111414e-7,0.002098390506847052,
0,0,607,1142,6.379121572551649e-7,0.0033863829645178313,
0,0,608,1143,9.624898605517697e-7,0.004015257554398273,
0,0,609,1146,0.0000012166217396766763,0.004586922164861022,
0,0,610,1147,4.680863623017811e-7,0.0028383845265171448,
0,0,611,1148,0.000002040375178090989,0.006032829438119316,
0,0,612,1149,0.0000010942527186900115,0.004598532364629438,
0,0,613,1150,0.0000016073877485333429,0.00714426444463058,
0,0,614,1151,2.0963050307067188e-7,0.0020983359602392048,
0,0,615,1154,0.0000011532235651216016,0.004158967716595954,
0,0,616,1155,5.341472768980629e-8,0.0010575915011974087,
0,0,617,1157,0.0000011024540648844738,0.004350430910207519,
0,0,618,1158,9.516216272873418e-7,0.00448469640020962,
0,0,619,1162,2.0964632930977128e-7,0.002093184591417663,
0,0,620,1163,0.0000029621165567561826,0.01075747303927517,
0,0,621,1167,5.341733778547257e-8,0.0010576204695055646,
0,0,622,1168,1.0531424525655056e-7,0.0016369750611769014,
0,0,623,1169,4.3269467675958115e-7,0.0030115512474932233,
0,0,624,1170,0.0000034500876575693635,0.009506982131661809,
0,0,625,1172,0.0000013588099754524137,0.004904563147193813,
0,0,627,1176,4.681159424904371e-7,0.002761243183473038,
0,0,628,1182,0.00000377471686734567,0.009851002070779,
0,0,629,1185,8.586350769966754e-7,0.003923371436551542,
0,0,630,1186,0.000006579450959980681,0.01952526534824196,
0,0,631,1189,8.283766189774401e-7,0.004183867723749829,
0,0,632,1190,0.0000014698700504875652,0.005487688897469971,
0,0,633,1191,1.0652432307168191e-7,0.001541580493913227,
0,0,634,1193,0.0000011119549813536542,0.00465038733300252,
0,0,635,1201,7.784187500609291e-7,0.003593238193657173,
0,0,636,1202,7.25778306098237e-7,0.0034145660392621087,
0,0,637,1203,0.000002289640665462285,0.006967294951971891,
0,0,638,1204,2.9878348931280036e-7,0.0026284348528692976,
0,0,639,1205,5.341773536728839e-8,0.0010576253227060843,
0,0,640,1206,0.0000049937091388361,0.010638368315270166,
0,0,641,1207,1.0531698440974873e-7,0.0016370079782878177,
0,0,642,1208,1.0653442849899826e-7,0.0015416609005022655,
0,0,643,1209,7.492557892752386e-7,0.0035919072733984945,
0,0,644,1212,1.0531213671473593e-7,0.0016369531598060402,
0,0,645,1215,5.56813379250015e-7,0.003165375538879576,
0,0,646,1216,2.9699920465446694e-7,0.0025204441802994305,
0,0,647,1218,1.0532240436453085e-7,0.001637070891843054,
0,0,648,1220,0.000001424026016691291,0.0050672097923919746,
0,0,649,1221,8.494644363642859e-7,0.003917911097718183,
0,0,650,1222,0.000013751415682033844,0.027936527295898322,
0,0,651,1223,2.7734890460926394e-7,0.0024521877951882245,
0,0,652,1225,2.988011086957382e-7,0.002628450349695932,
0,0,653,1226,5.342237701624681e-8,0.0010576793145143715,
0,0,654,1227,0.0000024156227904394188,0.007343597419591607,
0,0,655,1229,7.975458167903015e-7,0.003739661890503978,
0,0,656,1230,0.0000042506151138399286,0.012089938717896168,
0,0,657,1231,0.000006512465049994285,0.012032427192563732,
0,0,658,1234,5.3422705985809995e-8,0.0010576826891247949,
0,0,659,1236,5.3422802072725896e-8,0.001057684042980647,
0,0,660,1237,0.000005212516402420466,0.011522063552913724,
0,0,661,1239,0.000001039487629285997,0.004530047694583546,
0,0,662,1240,5.342292680826881e-8,0.001057685237336689,
0,0,663,1242,4.906265745342259e-7,0.0029935993790182066,
0,0,664,1243,5.342292648789116e-8,0.0010576855305354938,
0,0,665,1247,4.415107337642735e-7,0.0030745820861807355,
0,0,666,1252,0.00000306235060063637,0.007464022553371627,
0,0,667,1253,1.0531846299457673e-7,0.0016370239229116746,
0,0,668,1255,0.000016081496388448087,0.025508394169021665,
0,0,669,1260,0.00002829749684921483,0.054272702400159675,
0,0,670,1261,4.1160000501390285e-7,0.0029078751360350806,
0,0,671,1263,5.342357933435609e-8,0.001057692026268817,
0,0,672,1264,5.342345729095504e-8,0.0010576912019677755,
0,0,673,1266,0.0000024731399337372803,0.008058496347883564,
0,0,674,1267,8.260258264673986e-7,0.003700165019867638,
0,0,675,1268,6.908870417744737e-7,0.0036615267425104724,
0,0,676,1270,3.088434107362955e-7,0.00401825398954816,
0,0,677,1272,5.341597852303437e-8,0.0010576045127252062,
0,0,678,1273,2.0963685786686956e-7,0.0020983691531267974,
0,0,679,1275,0.0000018784729931873364,0.005299745592518902,
0,0,680,1276,8.732868393560903e-7,0.0036664293087854787,
0,0,681,1279,0.000017797318925212664,0.03733155245103232,
0,0,682,1280,0.00013971005266760357,0.13524773380974725,
0,0,683,1284,0.000005417486157513171,0.013368732479127978,
0,0,684,1285,5.471126630444445e-7,0.003068353236103381,
0,0,685,1288,5.341722323385031e-8,0.0010576186596448845,
0,0,686,1289,8.932768861859057e-7,0.004059416772718126,
0,0,687,1290,0.000001729553960333361,0.005319096753522533,
0,0,688,1291,2.0964133228828992e-7,0.0020983963521765655,
0,0,689,1292,4.4151170307900295e-7,0.003074656102636928,
0,0,690,1296,5.341882274614345e-8,0.001057636034598341,
0,0,691,1297,4.1483003077704205e-7,0.003038247922881729,
0,0,692,1298,5.3419229056160296e-8,0.001057640930269188,
0,0,693,1300,4.226479871146363e-7,0.0030865040651149893,
0,0,694,1301,1.0531774381372516e-7,0.0016370185527122064,
0,0,695,1302,2.976358514699109e-7,0.0027017533423666653,
0,0,696,1303,1.7099473270510176e-7,0.0019631734207976983,
0,0,697,1306,2.868400744302846e-7,0.002230455886305327,
0,0,698,1309,5.3416755011106083e-8,0.001057613257575692,
0,0,699,1311,2.762858491588946e-7,0.0024438601031639504,
0,0,700,1314,0.0000031385268214952274,0.007416472450034497,
0,0,701,1319,0.000001986174886015456,0.0061538657497399625,
0,0,702,1320,4.582080262699279e-7,0.0027342461705246505,
0,0,703,1322,0.0000018969544617405017,0.006832037315797789,
0,0,704,1327,0.000003144598431648587,0.008096152841213806,
0,0,705,1329,0.0000034170221120923294,0.008886198532169624,
0,0,706,1330,5.124999803290783e-7,0.0033752425451548966,
0,0,707,1336,5.34207098288838e-8,0.0010576548238250335,
0,0,708,1337,5.705007998588687e-7,0.0036025976599113004,
0,0,709,1341,0.000002438325924375868,0.006094240370502284,
0,0,710,1348,4.489422478645423e-7,0.003085875198755939,
0,0,711,1349,5.341863440153697e-8,0.0010576760668311413,
0,0,712,1354,0.0000010227179883552714,0.0042799696939588875,
0,0,713,1356,2.0965966935142577e-7,0.002098513065412498,
0,0,714,1363,0.000033162887820057724,0.049441156404654234,
0,0,715,1369,5.3425877996223086e-8,0.001057714690653876,
0,0,716,1370,2.4962046601406814e-7,0.0022784929242787954,
0,0,717,1371,0.0000018225561208285846,0.006321469024008374,
0,0,718,1373,1.610699159140986e-7,0.0020393215749106176,
0,0,719,1378,4.148318023255192e-7,0.0030383242821516304,
0,0,720,1379,0.0000019176311607009566,0.0066935822248701555,
0,0,721,1380,0.0000029697553233225507,0.008370933905153664,
0,0,722,1381,5.3426786765496865e-8,0.001057725175989134,
0,0,723,1387,0.0000025682848458993207,0.008948268487744783,
0,0,724,1388,3.4347278601822946e-7,0.002426865486622143,
0,0,725,1389,5.3424616857816306e-8,0.0010577000563403028,
0,0,726,1392,0.00011672030041828935,0.17399469634356424,
0,0,727,1393,3.4211027556787733e-7,0.0034891835988075147,
0,0,728,1398,4.062653151534587e-7,0.003031438734014279,
0,0,729,1399,2.762934392307936e-7,0.0024438746054034786,
0,0,730,1408,4.996442492432831e-8,0.0010704790596906067,
0,0,731,1409,0.000022227871801107988,0.03800705955820747,
0,0,732,1410,4.681431867608239e-7,0.002761307994223445,
0,0,733,1412,0.000002747684457969906,0.008106662110018504,
0,0,734,1414,0.000026914872617524887,0.023647437214918597,
0,0,735,1415,5.342565372619054e-8,0.0010577121338344942,
0,0,736,1416,5.342805782552637e-8,0.0010577397296564082,
0,0,737,1418,7.53062068961127e-7,0.0037790930134434177,
0,0,738,1419,0.000005069558117283763,0.009866169676220615,
0,0,739,1420,0.00001605045844960599,0.02406353217848972,
0,0,740,1434,4.489580366771065e-7,0.003085941663021035,
0,0,741,1435,0.000004226240354325676,0.01102407232885522,
0,0,742,1436,0.000001092447673081389,0.00488988075094764,
0,0,743,1438,3.836443739983082e-7,0.0025715374756677665,
0,0,744,1445,0.000001396945350986352,0.004900303083883577,
0,0,745,1449,2.9879912633288025e-7,0.002628596760700344,
0,0,746,1455,0.0000010435092686002774,0.004174703758656611,
0,0,747,1456,6.242016205293986e-7,0.0034372798698446986,
0,0,748,1462,0.000004783405303012483,0.010559118123578905,
0,0,749,1463,0.000001160575675263158,0.004460093613153031,
0,0,750,1467,1.0533287287098824e-7,0.001637198135578477,
0,0,751,1474,2.0967023256716547e-7,0.002098585117808284,
0,0,752,1475,5.471273574295066e-7,0.0030683108391447982,
0,0,753,1478,1.8076604413369342e-7,0.0019917706577323733,
0,0,754,1482,2.0967102755508527e-7,0.002098589417039778,
0,0,755,1483,5.3426323197325694e-8,0.0010577181985637518,
0,0,756,1487,4.4148122241558035e-7,0.003074795220701755,
0,0,757,1488,5.342307460147065e-8,0.0010576808680201912,
0,0,758,1489,5.343080715103033e-8,0.0010577707815234122,
0,0,759,1493,0.0000013792668744915624,0.005463159832718105,
0,0,760,1494,1.8077928600932389e-7,0.001991923793423631,
0,0,761,1496,5.904981058631209e-7,0.0033576572258476275,
0,0,762,1498,9.610434643337288e-7,0.004322598326077088,
0,0,763,1499,0.0000019368695233259426,0.005919547248430202,
0,0,764,1500,0.000001581251889042459,0.0051375642748351675,
0,0,765,1502,1.0532461974693828e-7,0.0016371013219521064,
0,0,766,1503,3.478137423900094e-7,0.0030432561266747465,
0,0,767,1504,2.0726972408181193e-7,0.0019543332715220253,
0,0,768,1505,2.0966590797726643e-7,0.0020985396657715377,
0,0,769,1506,4.3261133858124104e-7,0.0028017432997154055,
0,0,770,1511,5.3425935435760686e-8,0.0010577131996284297,
0,0,771,1516,2.525385395305106e-7,0.0024467941912393997,
0,0,772,1517,2.970254616964552e-7,0.002520534951015705,
0,0,773,1520,5.343234665621161e-8,0.0010577897690069258,
0,0,774,1522,1.807725001401e-7,0.001991821074230188,
0,0,775,1523,5.791389456362531e-7,0.0030834070814943107,
0,0,776,1524,0.0000017696443528446375,0.0057863603224788,
0,0,777,1527,5.3431282241758054e-8,0.001057775081179884,
0,0,778,1529,4.095138642205342e-7,0.0029348115154465646,
0,0,779,1530,1.8487346560357933e-7,0.0019881487729776436,
0,0,780,1532,3.4353919907211636e-7,0.0024269904582264806,
0,0,781,1535,5.34279901379492e-8,0.0010577365201824675,
0,0,782,1543,5.343300077595952e-8,0.0010578086260306999,
0,0,783,1544,5.342381895560367e-8,0.0010576885824989193,
0,0,784,1545,4.6817722369336056e-7,0.0027613944273403796,
0,0,785,1546,7.390194223419522e-7,0.003977640273987032,
0,0,786,1550,1.0655506625989463e-7,0.0015417750130274255,
0,0,787,1551,0.0000015372957070098335,0.005383640201694398,
0,0,788,1552,8.530424417082395e-7,0.004033709735478078,
0,0,789,1553,8.915929420878335e-7,0.004115046739062994,
0,0,790,1554,5.3433240115543456e-8,0.001057799072119022,
0,0,791,1556,5.3433412333993295e-8,0.0010578127957694685,
0,0,792,1560,5.3424781845774835e-8,0.001057699002054758,
0,0,793,1568,8.015999654152944e-7,0.0037036572506865184,
0,0,794,1569,0.0000019615089642728425,0.007035850687705253,
0,0,795,1572,5.343364135995612e-8,0.0010578035726709022,
0,0,796,1574,1.0534845733041147e-7,0.001637398179878305,
0,0,797,1582,4.68249787248859e-7,0.0028389643974450086,
0,0,798,1583,0.0000958635436774146,0.12091028021872813,
0,0,799,1584,5.342714664093843e-8,0.0010577255604134299,
0,0,800,1587,0.0000010421196828154977,0.004643612914771772,
0,0,801,1594,0.00000367292623144373,0.007819911867304555,
0,0,802,1595,4.619232680815162e-7,0.0029701196309999812,
0,0,803,1596,0.0000032067093108249333,0.008332833585124991,
0,0,804,1598,5.343386029988321e-8,0.0010578049270694996,
0,0,805,1599,1.5720031100976794e-8,0.0007869272478761233,
0,0,806,1610,1.848851454086311e-7,0.0019882913748043114,
0,0,807,1611,5.3434443354533825e-8,0.0010578276209154637,
0,0,808,1612,0.0000021315285674553524,0.008890490034311548,
0,0,809,1613,5.3428226833933185e-8,0.0010577372274001632,
0,0,810,1617,5.343460409916389e-8,0.0010578147278216788,
0,0,811,1618,3.408119205975048e-7,0.0028426705758603215,
0,0,812,1619,0.000001517566580029139,0.0059057446182138465,
0,0,857,1738,1.7100545237597388e-7,0.0019635515577832363,
0,0,813,1625,0.000017314216858341252,0.02056172436760332,
0,0,814,1626,0.00000197650449330883,0.0060404746154831355,
0,0,815,1627,5.34296990914793e-8,0.0010577539119000759,
0,0,816,1633,5.342737907681277e-8,0.0010577278400110842,
0,0,817,1634,6.242993890161133e-7,0.003282878745905187,
0,0,818,1636,0.000001759477201914984,0.005723810239805966,
0,0,819,1637,0.0000012471934211737128,0.0057399137096349915,
0,0,820,1639,8.546840346234521e-7,0.003997696714017812,
0,0,821,1646,2.763345673264682e-7,0.0024440620231165736,
0,0,822,1648,2.0730522369370583e-7,0.0019548330024523443,
0,0,823,1651,4.997120550235679e-8,0.0010705775550871252,
0,0,824,1652,0.000028248959885463396,0.042028022629194,
0,0,825,1654,5.343613338299105e-8,0.00105783095832365,
0,0,826,1655,2.9326790048615613e-7,0.002625822633082006,
0,0,827,1657,8.516758172438352e-7,0.004514328577316797,
0,0,828,1658,5.3436660234982505e-8,0.001057837892636906,
0,0,829,1659,1.5608228377682797e-7,0.0016414721964603314,
0,0,830,1664,2.0969728104065267e-7,0.0020987319786088536,
0,0,831,1667,4.682036626850223e-7,0.002838834375479623,
0,0,832,1674,8.016460188885125e-7,0.003703796869913978,
0,0,833,1675,1.0654768740027779e-7,0.0015416896455969333,
0,0,834,1676,1.9468300541458445e-7,0.0022920069568003855,
0,0,835,1678,2.096990696183128e-7,0.002098742107698644,
0,0,836,1679,2.634511536811534e-7,0.0025043750935742153,
0,0,837,1680,0.0000028619667763970552,0.007640368258819006,
0,0,838,1684,5.9347222390745364e-8,0.0012128428460155094,
0,0,839,1687,5.343732724910827e-8,0.0010578453456122495,
0,0,840,1688,7.936793300871142e-7,0.0037148307203438142,
0,0,841,1689,0.000014849205832100973,0.026419047860687227,
0,0,842,1695,9.697675403873194e-7,0.004381185616265833,
0,0,843,1701,6.094958001150352e-7,0.003735783454734372,
0,0,844,1702,6.324807278518684e-7,0.004051806227484779,
0,0,845,1711,8.19383780482367e-7,0.0042646819759740535,
0,0,846,1712,4.674426443184238e-7,0.0030099020754774915,
0,0,847,1713,0.0000012138932592279642,0.004648051689085633,
0,0,848,1714,5.343330661562693e-8,0.0010577948921686642,
0,0,849,1715,0.000002851884410146066,0.007598769881753818,
0,0,850,1717,1.8316597883693606e-7,0.0019855805540739506,
0,0,851,1723,0.000002567658213069265,0.006256205867052361,
0,0,852,1725,4.2273647059521634e-7,0.0030869611044122107,
0,0,853,1730,0.0000040821135625914875,0.008942804952099278,
0,0,854,1731,0.000014640936866966263,0.018379258559491025,
0,0,855,1733,5.792814446348489e-7,0.0030834729312989905,
0,0,856,1737,6.242870247608105e-7,0.0032828279585412276,
0,0,858,1742,0.0000023147628225953865,0.007503867908926508,
0,0,859,1743,1.0655863499553485e-7,0.0015417669228685537,
0,0,860,1744,0.0000034659061195564032,0.008414023962331887,
0,0,861,1745,5.3436815364463594e-8,0.0010578341144453314,
0,0,862,1747,6.330781761813904e-7,0.003341381639620947,
0,0,863,1749,5.83250524568284e-7,0.003920697632210981,
0,0,864,1753,1.0534971463099916e-7,0.00163739639158783,
0,0,865,1754,0.000003182448136865051,0.009235217847844191,
0,0,866,1755,5.3430265128266845e-8,0.001057759133298161,
0,0,867,1756,0.0000010425070507016005,0.005210365193944934,
0,0,868,1762,2.525748496247005e-7,0.0024470364444831765,
0,0,869,1763,0.000005987886120613296,0.012366066575851143,
0,0,870,1764,2.774105243202899e-7,0.0025385471341194442,
0,0,871,1766,0.00000366166953152652,0.009181466839782215,
0,0,872,1768,0.000006836032713834606,0.014443744760468925,
0,0,873,1772,0.000015642583947812025,0.02216154772274668,
0,0,874,1775,5.472984166432316e-7,0.003069188758573222,
0,0,875,1776,0.000008807031243436024,0.01629363351734015,
0,0,876,1777,7.242436668850297e-7,0.003507797861482086,
0,0,877,1778,4.020533306484511e-7,0.0028435000096962656,
0,0,878,1781,2.097132778978321e-7,0.0020988286997529666,
0,0,879,1783,5.3431413979432435e-8,0.0010577721757377228,
0,0,880,1784,0.0000023253871257644337,0.006803895098756634,
0,0,881,1785,1.0656453055781182e-7,0.0015418042422710827,
0,0,882,1797,0.000005377332480723848,0.011637456687985544,
0,0,883,1798,5.34353220127991e-8,0.001057817145375039,
0,0,884,1803,5.343571993791634e-8,0.0010578212255760206,
0,0,885,1804,0.0000010145784630922824,0.005445836287420101,
0,0,886,1809,0.000003460770146118605,0.009935831834505743,
0,0,887,1810,0.000004874303770759522,0.012206565274466437,
0,0,888,1811,8.958431375036526e-7,0.0039266485109225166,
0,0,889,1812,4.5832928423477366e-7,0.0027346522506150454,
0,0,890,1818,8.099821439627743e-7,0.004005717044285545,
0,0,891,1819,2.0968360901223846e-7,0.002098630525818393,
0,0,892,1820,9.510873965298191e-7,0.004348024595310065,
0,0,893,1821,1.053438061458114e-7,0.00163732725836779,
0,0,894,1830,0.000003426774230188458,0.00887829761953603,
0,0,895,1831,0.0000037310919858114146,0.0091793347895978,
0,0,896,1842,5.343225126914968e-8,0.0010577808635304704,
0,0,897,1843,2.634358251858163e-7,0.002414076691642736,
0,0,898,1844,1.0656122366948514e-7,0.0015417713559410997,
0,0,899,1847,0.0000016854024767401445,0.005869346582031431,
0,0,900,1850,0.0000015086614291923932,0.0048757724069821914,
0,0,901,1851,1.8489366255165764e-7,0.001988194972181098,
0,0,902,1856,1.6109250095839802e-7,0.002039297253259753,
0,0,903,1859,0.000008138638832945979,0.020316743919003406,
0,0,904,1864,6.195462613482796e-7,0.0034236882506392986,
0,0,905,1866,7.124411403311975e-12,0.000020575732048106058,
0,0,906,1867,3.8369509241213564e-7,0.002571819277616468,
0,0,907,1868,0.0000031091267430166808,0.010037938537638881,
0,0,908,1873,1.6109541409260587e-7,0.0020393059311569705,
0,0,909,1881,0.0000025691650211227774,0.006786954960238801,
0,0,910,1882,5.34340713152579e-8,0.001057801050017725,
0,0,911,1888,0.000002521086366320125,0.00922602558673383,
0,0,912,1893,0.0000013716186407349893,0.004529717187938172,
0,0,913,1894,5.343432294628528e-8,0.0010578038630743554,
0,0,914,1898,1.8489637601606983e-7,0.00199381895114572,
0,0,915,1899,5.3434302314292837e-8,0.001057803338916509,
0,0,916,1900,0.0000018341122346678008,0.006785341979609673,
0,0,917,1909,2.6346214031921203e-7,0.002412916505620041,
0,0,918,1920,5.3434903726623614e-8,0.0010578546690345868,
0,0,919,1921,1.0534930459350066e-7,0.0016373947931061059,
0,0,920,1924,4.3567703597602245e-7,0.0030324765849966953,
0,0,921,1926,2.0972808279158653e-7,0.002098906801112759,
0,0,922,1927,5.3435018792406735e-8,0.0010578559560101945,
0,0,923,1928,4.6742973160720354e-7,0.0030087182113994948,
0,0,924,1929,1.0536139493545179e-7,0.001637532420652853,
0,0,925,1933,1.0535756964283357e-7,0.0016374871861943824,
0,0,926,1935,5.343537679818729e-8,0.0010578150596698569,
0,0,927,1937,5.080763921162343e-7,0.0028823537252710618,
0,0,928,1938,5.3435381107141714e-8,0.0010578150089632754,
0,0,929,1939,0.0000016285777873091295,0.0061221028943770454,
0,0,930,1940,1.56428078412962e-7,0.0022286223882113008,
0,0,931,1944,0.0000015314583718303696,0.005240916765706594,
0,0,932,1951,0.0000018297417427623642,0.005875449764085864,
0,0,933,1952,1.710256509287455e-7,0.0019636861038292105,
0,0,934,1953,1.7105035874959315e-7,0.001963591057767891,
0,0,935,1958,4.682786096080417e-7,0.0027616507378669915,
0,0,936,1959,1.065649778383151e-7,0.00154177202353934,
0,0,937,1974,2.0970354626722558e-7,0.0020987436935466725,
0,0,938,1975,0.00000300309543805948,0.011433513487254247,
0,0,939,1982,1.710289654133785e-7,0.001963710112558734,
0,0,940,1991,0.00009884315096785176,0.12441081165172754,
0,0,941,1996,4.066786835344674e-7,0.0032319311299006098,
0,0,942,1997,0.000008940668376794673,0.015301784611817705,
0,0,943,2000,5.3437443409899105e-8,0.0010578379463946897,
0,0,944,2009,4.228533824458409e-7,0.003087917106548106,
0,0,945,2012,0.0000016229865127534294,0.006469386873170199,
0,0,946,2014,0.000002213073962489922,0.009290064136509476,
0,0,947,2019,0.000008754421342624595,0.017596578886440284,
0,0,948,2020,0.000007297171555504284,0.017954534980408478,
0,0,949,2023,5.3447078300738274e-8,0.0010579508070587011,
0,0,950,2025,2.497105290168e-7,0.0022788988646570947,
0,0,951,2031,1.8316900089628325e-7,0.001985886220567921,
0,0,952,2033,1.0537003729721686e-7,0.0016376407795585008,
0,0,953,2043,5.081765136953825e-7,0.0028825943342968307,
0,0,954,2046,1.0535699790542913e-7,0.0016374862720211862,
0,0,955,2047,1.849333558384959e-7,0.0019886164040246205,
0,0,956,2053,0.000003008883888242772,0.010394610971874099,
0,0,957,2054,1.0657109742309979e-7,0.0015418021365467475,
0,0,958,2055,0.000017845824932220653,0.031074088646538236,
0,0,959,2061,4.020806852025293e-7,0.002843131355683778,
0,0,960,2063,6.523311220734839e-7,0.0033449424796595556,
0,0,961,2072,5.144048313980415e-7,0.0029456426503690486,
0,0,962,2081,5.344000673303371e-8,0.0010578654110366174,
0,0,963,2082,2.097170270551043e-7,0.002098819899585977,
0,0,964,2083,0.000005391025152078999,0.011629945347716874,
0,0,965,2085,0.000002459671494274303,0.006167740478438336,
0,0,966,2087,5.344043627118935e-8,0.0010578708643036172,
0,0,967,2088,5.3448923539799793e-8,0.0010579712733747191,
0,0,968,2092,2.0974675244989618e-7,0.00209900837572767,
0,0,969,2099,0.00000797894911680966,0.01815453756271027,
0,0,970,2115,2.989504325414361e-7,0.00262929717292196,
0,0,971,2116,4.999114190115167e-8,0.0010312834250564501,
0,0,972,2121,1.0536270637215396e-7,0.0016375534256870918,
